clee,id,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,clase_actividad_id,edificio_piso,sector_actividad_id,subsector_actividad_id,rama_actividad_id,subrama_actividad_id,edificio,tipo_asentamiento,fecha_alta,areageo,ubicacion caps,municipio,estado
19039461212010561000000000U9,9081287,TECATE SIX GRANJA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,GENERAL EMILIANO ZAPATA,,,VALLE DE SANTA LUCIA (GRANJA SANITARIA),64230,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3526757,25.74176352,,,,194,6,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19006461212006511000000000U9,9441760,TECATE SIX GUSTAVO,CONTOLADORA DE NEGOCIOS SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,COLIMA,200,,CENTRO,66600,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.1891224,25.78693121,,,,66,17,461212,,46,461,4612,46121,,COLONIA,2023-11,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19018461212000131000000000U7,2920904,TECATE SIX GUTIERREZ,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CEREZO,400,,FOMERREY AMPL NOGALES,66000,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.6020326,25.80426057,,,,315,6,461212,,46,461,4612,46121,,COLONIA,2010-07,190180001,GARCÍA, García, NUEVO LEÓN   
19039461212009171000000000U0,8760659,TECATE SIX HELEOTROPO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,HELIOTROPO,9644,,FOMERREY 116,64106,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3835137,25.76747112,,,,4708,4,461212,,46,461,4612,46121,,COLONIA,2019-11,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212012581000000000U5,9369461,TECATE SIX HUAJUCO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,LICENCIADO RAMON MAGAÑA,1100,1,ANCON DELHUAJUCO,64820,"MONTERREY, Monterrey, NUEVO LEÓN   ",8118072432,,,Fijo,-100.2716909,25.65965175,,,,4731,19,461212,PLANTA BAJA,46,461,4612,46121,SN,COLONIA,2021-05,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19021461212002001000000000U4,2950628,TECATE SIX ISLA DEL SUR,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,ISLA DEL SUR,332,,BOSQUES DE ESCOBEDO,66072,"CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   ",8180908932,ARMANDOLOPEZMORENO@HOTMAIL.COM,,Fijo,-100.3357162,25.80673279,,,,344,7,461212,,46,461,4612,46121,,COLONIA,2014-12,190210001,CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   
19048461212003281000000000U4,8634870,TECATE SIX ITALIA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CUATLICUE,,,FAMA TRES,66115,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",,,,Fijo,-100.4197889,25.68515671,,,,1007,29,461212,,46,461,4612,46121,,COLONIA,2019-11,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19021461212000301000000000U0,2933233,TECATE SIX ITURBIDE,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,JOSE MARIANO ABASOLO,,,CENTRO,66050,"CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   ",,,,Fijo,-100.3249086,25.80752351,,,,414,31,461212,,46,461,4612,46121,,COLONIA,2010-07,190210001,CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   
19026461212006621000000000U4,8745955,TECATE SIX IVAN CALDERON CONTRERAS,CONTROLADORA DE NEGOCIOS COMERCIALES ,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,CAMINO REAL,2019,,CAMINO REAL,67170,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8994667788,,,Fijo,-100.2290066,25.66095674,,,,1993,31,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19031461212003011000000000U1,8684525,TECATE SIX JABALI,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,VISTA DE LA ANACUA,400,,VISTAS DEL RIO,67250,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1016313,25.66287712,,,,1669,5,461212,,46,461,4612,46121,,COLONIA,2019-11,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19021461212001371000000000U2,2951033,TECATE SIX JACARANDA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,JACARANDA,164,,FRACC LOMAS DE SAN GENARO,66061,"CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   ",,,,Fijo,-100.3390364,25.78199128,,,,1499,16,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2014-12,190210001,CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   
19026461212000651000000000U7,2921758,TECATE SIX JACINTO LOERA CARDENAS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,MONTERREY,601,,RINCON DE LA SIERRA,67190,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.1969381,25.64555235,,,,2116,1,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19018461110010471000000000U9,2955085,TECATE SIX JATZYRI,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SANTA INES,147,0,SANTA MARIA,66023,"SANTA MARÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.4864693,25.78283349,,,,1794,2,461212,,46,461,4612,46121,,COLONIA,2014-12,190180236,SANTA MARÍA, García, NUEVO LEÓN   
19009461212000941000000000U8,7636424,TECATE SIX JERONIMO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,ANA MARIA GALLAGA,0,0,JERONIMO TREVIÑO,67483,"CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   ",,,,Fijo,-99.99497249,25.60214045,,,,250,23,461212,,46,461,4612,46121,,COLONIA,2019-11,190090001,CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   
19026461212006231000000000U2,8533088,TECATE SIX JESUS GUADALUPE LARA MORENO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SEGUNDA AVENIDA,,,RINCON DE LA SIERRA,67190,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8122613762,,,Fijo,-100.1927221,25.64855732,,,,171A,15,461212,,46,461,4612,46121,,COLONIA,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212001231000000000U7,2917813,TECATE SIX JOSE ROGELIO SANCHEZ ROJAS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,NIGROMANTE,4421,,GUADALUPE VICTORIA,67180,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8120450098,,,Fijo,-100.2134144,25.66920125,,,,1442,13,461212,,46,461,4612,46121,,COLONIA,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212006221000000000U3,8533026,TECATE SIX JUAN CARLOS DOMINGUEZ MENDOZA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,TEQUILA,400,,TIERRA PROPIA,67190,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.1924477,25.63866718,,,,849,16,461212,,46,461,4612,46121,,COLONIA,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461110009071010000000U5,2930675,TECATE SIX JUANY,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,OLIVO,1431,,SANTA MARIA,67190,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8183606248,,,Fijo,-100.1914419,25.65715987,,,,2027,8,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212005021000000000U8,2919418,TECATE SIX KATEFAS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,ALVARO OROZCO,,,UNIDAD PILOTO,67180,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8124177366,,,Fijo,-100.2141253,25.64455793,,,,2099,8,461212,,46,461,4612,46121,,COLONIA,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19048461110000221010000000U9,3007487,TECATE SIX KEVIN,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,CUMBRES DE SANTA CATARINA,,,CUMBRES DE SANTA CATARINA,66359,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",8110784049,,,Fijo,-100.4861384,25.679691,,,,935,12,461212,,46,461,4612,46121,,COLONIA,2010-07,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19025461212000111000000000U4,3015383,TECATE SIX LA BOTANA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,MEZQUITAL,,,MANZANA 001,65750,"GENERAL ZUAZUA, General Zuazua, NUEVO LEÓN   ",8251006318,LABOTANA@HOTMAIL.COM,,Fijo,-100.1255593,25.88516341,,,,146,1,461212,,46,461,4612,46121,,MANZANA,2010-07,190250001,GENERAL ZUAZUA, General Zuazua, NUEVO LEÓN   
19046461212002701000000000U6,3032158,TECATE SIX LA FAVORITA,CONTROLAODRA DE NEGOCIOS COMERCIALES ,Comercio al por menor de cerveza,0 a 5 personas,CALLE,EXPLORADORES,605,,CIUDAD IDEAL,66490,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2508279,25.70850603,,,,1286,13,461212,,46,461,4612,46121,,COLONIA,2010-07,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19009461212000351000000000U0,3022548,TECATE SIX LA LOMA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,510,,LAZARO CARDENAS,67484,"CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   ",,,,Fijo,-99.98305056,25.59834919,,,,405,15,461212,,46,461,4612,46121,,COLONIA,2010-07,190090001,CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   
19048461212000751000000000U9,3018842,TECATE SIX LA MAREA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,PORFIRIO SALINAS,,,CIMA DE LAS MITRAS,66114,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",8115722867,,,Fijo,-100.4261096,25.69101792,,,,1327,11,461212,,46,461,4612,46121,,COLONIA,2014-12,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19039461212007011000000000U0,2996624,TECATE SIX LA RIOJA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,ANTIGUO CAMINO A VILLA DE SANTIAGO,,,GRANJA POSTAL,64988,"MONTERREY, Monterrey, NUEVO LEÓN   ",8119514794,SSILVIA_RUIZ@HOTMAIL.COM,,Fijo,-100.2441571,25.58279455,,,,2985,12,461212,,46,461,4612,46121,,COLONIA,2014-12,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19026461212003961000000000U7,2923106,TECATE SIX LA ZANJA,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,DE LA ZANJA,833,,VILLA DE SAN MIGUEL,67110,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.2089364,25.70712896,,,,1300,10,461212,,46,461,4612,46121,,COLONIA,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19046461212002841000000000U0,2975883,TECATE SIX LABORAL,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,OLMO,524,,LOS NOGALES,66430,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2543319,25.74619571,,,,152A,42,461212,,46,461,4612,46121,,COLONIA,2014-12,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19031461212000631000000000U9,3013951,TECATE SIX LAS FUENTES,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,AVENIDA DE LAS FUENTES,800,,FUENTES DE JUAREZ 2DA SECC,67250,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1071535,25.64210553,,,,317,29,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2010-07,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19031461212001231000000000U7,6228485,TECATE SIX LAS PODEROSA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,POTRERO REDONDO,239,,COLINAS DEL SOL,67190,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1293627,25.66618088,,,,389,3,461212,,46,461,4612,46121,,COLONIA,2010-07,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19006461212001921000000000U5,3048531,TECATE SIX LAS YUCAS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SAN JORGE,143,,FRACC EL MOLINO,66612,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",8113616972,,,Fijo,-100.2512795,25.79825772,,,,850,6,461212,,46,461,4612,46121,,COLONIA,2010-07,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19026461212006041000000000U5,7679691,TECATE SIX LENREJAS,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,MIXCOAC,402,0,MIXCOAC,66649,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.182525,25.71772649,,,,348,80,461212,,46,461,4612,46121,,COLONIA,2019-11,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19048461212003391000000000U1,7562847,TECATE SIX LEOCADIO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,LEOCADIO PAEZ,151,,CENTRO,66350,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",8127699312,,,Fijo,-100.4572653,25.67256818,,,,055A,3,461212,,46,461,4612,46121,,COLONIA,2019-11,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19031461212003791000000000U8,8745455,TECATE SIX LEONOR,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SAN DIEGO,0,0,AGROPECUARIA LA MAESTRANZA,67280,"JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   ",,,,Fijo,-100.170731,25.61256479,,,,1122,24,461212,,46,461,4612,46121,,COLONIA,2019-11,190310045,JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   
19026461212004072000000000U2,2931975,TECATE SIX LERMAS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CARRETERA A REYNOSA,106,,DIVISION  DEL NORTE,67190,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8183606565,,,Fijo,-100.1897654,25.67380868,,,,1480,1,461212,,46,461,4612,46121,,COLONIA,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19039461212007131000000000U6,2972059,TECATE SIX LIBERTAD,TECATE SIX LIBERTAD ,Comercio al por menor de cerveza,0 a 5 personas,CALLE,LIBERTAD,2839,,MODERNA,64530,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.2876907,25.69975118,,,,1031,21,461212,,46,461,4612,46121,,COLONIA,2014-12,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19046461212003741000000000U1,7540912,TECATE SIX LOGAR,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,GOLONDRINA,1431,,VALLE DE SANTO DOMINGO 1 SECTOR,66438,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2621006,25.75250239,,,,907,31,461212,,46,461,4612,46121,,COLONIA,2019-11,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19006461212002131000000000U0,2946404,TECATE SIX LOLIS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,JARDINES DEL PINO,333,,FRACC JARD DE MONTERREY 3ER SECT,66615,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.261461,25.81009272,,,,1219,35,461212,,46,461,4612,46121,,COLONIA,2014-12,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19025461212000321000000000U9,2945739,TECATE SIX LOMA BONITA,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,PASEO DE PALMAS,3331,,REAL DE PALMAS,65760,"FRACCIONAMIENTO REAL PALMAS, General Zuazua, NUEVO LEÓN   ",8116650241,,,Fijo,-100.1619244,25.89969845,,,,362,2,461212,,46,461,4612,46121,,COLONIA,2014-12,190250284,FRACCIONAMIENTO REAL PALMAS, General Zuazua, NUEVO LEÓN   
19031461212002081000000000U5,3012476,TECATE SIX LOS 3 POTRILLOS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,RIO SAN JUAN,151,,VALLE DEL VIRREY,67257,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",8119650738,,,Fijo,-100.1440523,25.65664942,,,,618,4,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2010-07,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19021461212000971000000000U0,3003821,TECATE SIX LOS PINOS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,JOSE OVALLE,0,0,NUEVO ESCOBEDO,66064,"CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   ",,,,Fijo,-100.3761327,25.79906501,,,,503,16,461212,,46,461,4612,46121,,COLONIA,2010-07,190210001,CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   
19006461212003591000000000U4,2948686,TECATE SIX LOS PORTALES,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,HACIENDA LOS PORTALES,,,LOS PINOS 3ER SECTOR,66636,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.2513242,25.7760348,,,,1331,16,461212,,46,461,4612,46121,,COLONIA,2014-12,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19046461212001441000000000U0,3030345,TECATE SIX LOS REALES,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,LOS REALES,509,,LOS REALES,66479,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",8126952025,,,Fijo,-100.2391942,25.72508312,,,,1163,49,461212,,46,461,4612,46121,,COLONIA,2010-07,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19006461212003571000000000U6,2944438,TECATE SIX LOZANO HERMOSILLO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,HERMOSILLO,118,,NORIA SUR,66633,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.1953819,25.73088391,,,,460,46,461212,,46,461,4612,46121,,COLONIA,2014-12,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19006461212004721000000000U6,7680045,TECATE SIX LUCY,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,SANTA CATALINA,400,0,FUENTES DE SANTA LUCIA,66647,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.1621943,25.72099937,,,,2429,21,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2019-11,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19048461212001261000000000U8,3013207,TECATE SIX MANO,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,CUAJUCO,102,,INFONAVIT LA HUASTECA,66354,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",,,,Fijo,-100.4599555,25.66257504,,,,600,28,461212,,46,461,4612,46121,,COLONIA,2010-07,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19006461212004671000000000U3,7679868,TECATE SIX MANZANILLO,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,PUERTO MANZANILLO,400,,NUEVA MIXCOAC,66649,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",20892288,,,Fijo,-100.1789122,25.71831892,,,,348,7,461212,,46,461,4612,46121,,COLONIA,2019-11,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19006461212000361000000000U5,3046259,TECATE SIX MARAÑON,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,RIO MARAÑON,1059,,PUEBLO NUEVO,66646,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.1732754,25.76357998,,,,564,4,461212,,46,461,4612,46121,,COLONIA,2010-07,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19026461212003041000000000U8,2916463,TECATE SIX MARIA ISABEL MARQUEZ CANO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,PASEO DE LOS CESARES,2018,,CAMINO REAL,67170,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8123652289,,,Fijo,-100.2257229,25.65994607,,,,1993,32,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212007011000000000U7,9212896,TECATE SIX MARITIMO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,XOCHIMILCO,,,SCT,67199,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.1750553,25.64669932,,,,2544,37,461212,,46,461,4612,46121,,COLONIA,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19026461212005031000000000U7,2916887,TECATE SIX MARTHA ELISA GONZALEZ MARTINEZ,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,CRASO,3115,,CAMINO REAL,67170,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8183372904,,,Fijo,-100.2279431,25.66438968,,,,1989,30,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2010-07,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19039461212006181000000000U2,3010974,TECATE SIX MARTIN CARRERA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,MARTIN CARRERA,811,,HIDALGO,64290,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3216631,25.70736969,,,,777,6,461212,,46,461,4612,46121,,COLONIA,2010-07,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19038461212001151000000000U2,8296991,TECATE SIX MATAMOROS,,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,LIBERTAD,0,0,DEL MAESTRO,67510,"MONTEMORELOS, Montemorelos, NUEVO LEÓN   ",,,,Fijo,-99.83528875,25.1956373,,,,318,3,461212,,46,461,4612,46121,,BARRIO,2019-11,190380001,MONTEMORELOS, Montemorelos, NUEVO LEÓN   
19026461212006701000000000U4,9077912,TECATE SIX MATIAS,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,ACAPULCO,,,LA ZERTUCHE,67190,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8186782697,,,Fijo,-100.2011671,25.65758503,,,,730,10,461212,,46,461,4612,46121,,COLONIA,2019-11,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19006461212001761000000000U5,3048224,TECATE SIX MELISA,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,MELISA,100,,LOS AMARANTOS,66613,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",8120752029,,,Fijo,-100.2566523,25.82222627,,,,2058,7,461212,,46,461,4612,46121,,COLONIA,2010-07,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19006461212003101000000000U2,2947836,TECATE SIX METROPLEX,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,N31,201,,METROPLEX,66612,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.2540024,25.7949632,,,,087A,14,461212,,46,461,4612,46121,,COLONIA,2014-12,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19046461212002171000000000U2,3027939,TECATE SIX MEZQUITAL,CERVECERÍA CUAUHTÉMOC S DE RL DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,DIEGO DIAZ DE BERLANGA,1518,0,AQUILES SERDAN,66449,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.251645,25.75314561,,,,1407,25,461212,,46,461,4612,46121,,COLONIA,2010-07,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19021461212001851000000000U3,2933503,TECATE SIX MIGUEL F MARTINEZ,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,PROFESOR MIGUEL F. MARTINEZ,1026,,FOMERREY 36,66075,"CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   ",,,,Fijo,-100.3297196,25.77733715,,,,306,21,461212,,46,461,4612,46121,,COLONIA,2010-07,190210001,CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   
19006461212003461000000000U0,3052605,TECATE SIX MILAN,,Comercio al por menor de cerveza,0 a 5 personas,CALLE,FLORENCIA,217,,NUEVO LAS PUENTES,66612,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.2591846,25.78956945,,,,1276,9,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2010-07,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19026461212004611000000000U7,2981270,TECATE SIX MILTON CARLOS RENOVADO RAMIREZ,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,BENITO JUAREZ,6000,,INSURGENTES,67184,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",8181270400,,,Fijo,-100.2098991,25.67463806,,,,1457,1,461212,,46,461,4612,46121,,COLONIA,2014-12,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19031461212003151000000000U5,8830797,TECATE SIX MOLRALES,TECATE SIX MORALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,COLINA SAN JUAN,100,0,LAS LOMAS 3ER SECTOR,67250,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",82772148,,,Fijo,-100.0953083,25.6305813,,,,1620,2,461212,,46,461,4612,46121,,COLONIA,2019-11,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
